text,label
India likely saw 320 blood clot cases post-Covishield shot: Dr Gagandeep Kang Dr Gagandeep Kang said as many as 320 events of blood clots with low platelet count could have happened in India post the administration of the Covishield vaccine if the risk was as much as it was in the case of the UK.,True
"India becomes fastest country to administer 100 million Covid vaccine doses: Health Ministry According to the Union Health Ministry, the cumulative number of coronavirus vaccine doses administered in the country has crossed 100 million today.",True
Johnson & Johnson in talks with DCGI for trial of single-dose vaccine Johnson & Johnson is in talks with the DCGI for a clinical trial of its single-dose Covid-19 vaccine in India.,True
"AstraZeneca woes grow as Australia, Philippines, African Union curb Covid-19 shots While Philippines suspended the use of AstraZeneca shots for people under age 60, Australia recommended people under 50 should get Pfizer's Covid-19 vaccine in preference to AstraZeneca's over safety concerns.",True
"WHO rejects Serum Institute's proposal seeking extension of Covishield shelf life from 6 to 9 months Days after India's drug regulator extended Covishield's shelf life from six to nine months from its manufacturing date, WHO has rejected Serum Institute of India's proposal to do so, citing insufficient data.",True
"Low vaccination rates in central hospitals affecting Delhi’s average, says Satyendra Jain A day after Union Heath Minister Harsh Vardhan slammed Delhi government for not meeting national average in the vaccination figures, city’s health minister Satyendra Jain claimed that the low vaccination rates at central hospitals were affecting the city’s average.",True
"Bombay HC gives suggestions to Centre to improve vaccination mechanism for senior citizens, specially-abled persons  The Bombay High Court has asked the central government to spell out its policy on protocols for vaccination of senior citizens and whether door-to-door vaccination was possible for those who cannot be immunised at designated centres",True
"Vaccine scarcity SOS: Govt slams Opposition-ruled states for politicking ‘their failures’ In a harshly worded statement, Union Health Minister Harsh Vardhan on Wednesday called out Opposition-ruled state governments for politicking 'their failure to control the Covid-19 pandemic'.",True
"Have Covid-19 vaccines for just 3 days, forced to close centres: Maharashtra health minister Maharashtra Health Minister Rajesh Tope said the state's Covid-19 vaccine stock will finish in just three days, and it has been forced to close various vaccination centres due to the shortage.",True
"From April 11, Centre to allow Covid-19 vaccination sessions at workplaces The Centre has asked states to prepare themselves to start Covid-19 vaccination sessions at all workplaces having about 100 eligible beneficiaries by April 11.",True
"No shortage of Covid vaccines, says Harsh Vardhan as Maharashtra, Andhra send SOS Union Health Minister Harsh Vardhan has clarified that there is no shortage of Covid-19 vaccines in India. The states are being supplied with the vaccine doses as per their requirement, the health minister told Aaj Tak.",True
"Maharashtra, Andhra send SOS to Centre over vaccine scarcity Maharashtra and Andhra Pradesh have sent an SOS alert to the Centre over vaccine scarcity. The states have requested Centre to urgently release additional supply for Covid-19 vaccine doses to ensure that immunisation drive can continue at full pace.",True
"US President Joe Biden makes all adults eligible for Covid-19 vaccine on April 19 All adults in the US will be eligible for Covid-19 vaccine by April 19, President Joe Biden announced in Tuesday.",True
"Oxford pauses Covid-19 vaccine trial in kids, awaits more data on blood clot issues A trial of the Oxford/AstraZeneca Covid-19 vaccine on children has been paused as the authorities wait for more data on rare blood clotting issues in adults who received the shot.",True
Covid-19: Are people hesitant to take the vaccine? Adar Poonawalla shares his views | Exclusive Are people hesitant to take the Covid Vaccine? Is Covishield safe? Adar Poonawalla shares his views on this.,True
"Clear link between AstraZeneca vaccine and rare blood clots in brain, says top EMA official A senior official for the European Medicines Agency in an interview said it's now clear that there is a link between AstraZeneca's Covid-19 vaccine and the instances of very rare blood clots. He added that it is not known what exactly causes these reactions.",True
"Do you need antibody test after getting Covid-19 vaccine? As several reports over the efficacy of Covid-19 vaccines, people are anxious to know if the shot will protect them against the novel coronavirus. Here's when the antibody tests come in. Read to know if you need an antibody test after getting a vaccine shot.",True
"Russia registers world's first Covid-19 vaccine for animals Russian scientists have developed the first Covid-19 vaccine for animals. The vaccine was registered after it showed effective results in dogs, cats, foxes and mink.",True
"CMs of Delhi, Maharashtra, Rajasthan request Centre to relax age bar for vaccination to combat Covid-19 spread Maharashtra Chief Minister Uddhav Thackeray, Delhi Chief Minister Arvind Kejriwal and Rajasthan Chief Minister Ashok Gehlot on Monday requested the Centre to relax the age bar for getting vaccinated.",True
"No new vaccination registrations for left out health, frontline workers at private facilities, says health ministry Private vaccination centres across all states/UTs will not be allowed to carry out vaccination of left out healthcare and frontline workers, the Union health ministry said on Monday.",True
7 deaths in UK among AstraZeneca jab recipients after blood clots: Medical regulator The UK medical regulator said seven out of 30 people who suffered rare blood clots after receiving the Oxford-AstraZeneca vaccine have died.,True
"Busy on phone call, nurse gives woman 2 doses of Covid-19 vaccine: Report A woman in UP's Kanpur Dehat was reportedly given two doses of a Covid-19 vaccine at a government health centre as the nurse attending to her was busy on a phone call.",True
India has not imposed any export ban on Covid-19 vaccines: MEA The Ministry of External Affairs said India has not imposed any export ban on Covid-19 vaccines and that the country has taken the lead in sending vaccines abroad.,True
Johnson & Johnson starts testing its Covid-19 vaccine on teens Johnson and Johnson has started testing its Covid-19 vaccine on teens. The first teens are being enrolled in the United Kingdom and Spain.,True
"Gurugram RWAs, firms tie up with Medanta Hospital for vaccination camps RWAs (Resident welfare associations) and several firms in Haryana's Gurugram have hit upon a way to get vaccinated without having to face crowds or stand in queues. The Community Outreach Programme at Medanta Hospital, Gurugram, has tied up with various RWAs in Millenium City's poshest localities.",True
Russia's Sputnik V fails to get restricted use authorisation in India for the 2nd time The Subject Expert Committee (SEC) of the Central Drugs Standard Control Organisation (CDSCO) of India has once again denied an emergency use approval to Russia's Sputnik V.,True
"Explainer: What we know about AstraZeneca blood clot reports More than a dozen countries, including Germany, suspended their use of AstraZeneca's Covid-19 vaccine over the blood clot issue reported by some people who received the shots. Here's what we know so far about AstraZeneca blood clot reports.",True
"Can I still spread coronavirus after I'm vaccinated? According to experts, even if vaccinated people don't get sick, they might still get infected without showing any symptoms. Experts think the vaccine would also curb the chances of those people spreading the virus.",True
SEC asks Bharat Biotech to offer free vaccine to placebo recipients during Covaxin trial The Subject Expert Committee (SEC) on Covid-19 vaccine has directed Bharat Biotech to offer free vaccine to trial participants who received placebo during the Covaxin trial.,True
"Brazilian regulator says Bharat Biotech's Covaxin manufacturing facility fails to meet standards According to the Brazilian website Universo Online, one of the reasons Covaxin fell short of manufacturing standards was its reported ""failure to comply with several…rules and instructions on good production practices.""",True
BioNTech-Pfizer say their Covid-19 vaccine is 100% effective on 12-15 year olds BioNTech-Pfizer have announced that clinical trial data of their Covid-19 vaccine show it is 100 per cent effective on children aged 12-15 years.,True
"Centre directs states to minimise vaccine wastage, review stock saturation The Centre has directed states to minimise Covid-19 vaccine wastage and streamline storages to ensure that there is no stock saturation at any level.",True
"Government, private employees to get leave for Covid-19 vaccination in Uttar Pradesh The Uttar Pradesh government has directed all government and private offices to give one-day leave to their employees for Covid-19 vaccination.",True
"Covishield, Covaxin effective against UK, Brazillian variants, work against South African strain on: Govt Both Covishield and Covaxin vaccines are effective against the UK and the Brazillian variants of coronavirus, while the work against the South African strain was on at several laboratories, the Centre said on Tuesday.",True
German cities suspend AstraZeneca vaccine use for under-60s Authorities in Berlin and Munich are again suspending the use of AstraZeneca’s coronavirus vaccine for residents under age 60 due to new reports of unusual blood clots in people who recently received the shots.,True
"India received 1/3rd of vaccines made for poor countries by India under COVAX programme Data put out by Unicef show more than one-third of the doses of Covishield that India contributed to the global vaccine alliance for poor countries, was received by India itself.",True
"Harsh Vardhan receives second Covid vaccine dose, warns against news on 'WhatsApp university' Union Health Minister Harsh Vardhan and his wife received the second dose of Covid-19 vaccine in Delhi on Tuesday. He urged people to ""not believe what is being circulated in WhatsApp university"".",True
"Bharat Biotech, Serum Institute seek funds worth Rs 100 crore to ramp up vaccine production Bharat Biotech and Serum Institute of India (SII) have sought funds worth Rs 100 crore from the central government in order to ramp up the production of coronavirus vaccines.",True
"Covovax trials begin in India, launch hopefully in September: Adar Poonawalla | Details Adar Poonawalla said clinical trials of Covovax have started in India and he is hopeful that Covid-19 vaccine will be launched in September.",True
"Top UN officials express gratitude to India for 200,000 Covid-19 vaccine doses Top United Nations officials, including the UN peacekeeping chief, on Saturday, expressed gratitude to India for its gift of 200,000 coronavirus vaccine doses for peacekeepers.",True
"Pfizer, BioNTech launch Covid-19 vaccine trial in kids under 12 Pfizer Inc and German partner BioNTech SE on Wednesday began testing their Covid-19 vaccine in children under 12 years of age.",True
"UN-backed Covax vaccine supplies from India may get delayed The deliveries of Covid-19 vaccines produced by the Serum Institute of India (SII) for lower-income economies, participating in the Covax facility, will face delays in March and April as the Indian government is fighting a new wave of COVID-19 infections.",True
"India delays big exports of AstraZeneca vaccine as Covid-19 cases surge: Report India has put a temporary hold on all major exports of the AstraZeneca coronavirus vaccine from the Serum Institute of India (SII), sources said on Thursday.",True
"Covid vaccines offer protection against disease, not infection: Experts Several cases have emerged where people who have received the Covid-19 vaccine have been infected. Experts explain that it is possible for people to get infected even after vaccination, but added that it is important for everyone to take it. Here is all you need to know:",True
India to vaccinate all above 45 from April 1 The Centre on Tuesday announced that Covid-19 vaccination drive is now open for everyone above 45 years of age.,True
"India needs to change its Covid vaccination strategy now. Here's how it can do it With India once again reporting a rapid increase in Covid-19 infections, despite starting vaccinations more than two months ago, it's time to tweak our Covid-19 strategy in accordance with the surge in cases.",True
"90% of those eligible are now vaccinated, says Israel’s ambassador to India Ron Malka Israel’s Ambassador to India Ron Malka talks about Israel’s advanced and successful vaccination programme. Praising Israel’s efficient vaccine drive, Ron Malka points out that 90 per cent of those eligible are now vaccinated. Watch the video to know more.",True
"Centre asks states to increase interval between 2 doses of Covishield to 6-8 weeks In a guideline, Centre on Monday asked states and the Union Territories to increase the interval between two doses of Covishield vaccine from 28 days to six-eight weeks. Centre said that the immunity is enhanced if the second dose of Covishield is administered after six-eight weeks instead of the current 28 days’ gap. Watch the video to know more.",True
"Now, Indian pharma firm develops oral vaccine in capsule form for Covid-19 Premas Biotech, an Indian firm has collaborated with American company Oramed Pharmaceuticals Inc. and announced on March 19 the development of an oral Covid-19 vaccine candidate that has shown efficacy after a single dose.",True
"Over 6 crore vaccine shots supplied to 76 nations, 4.5 crore shots given to beneficiaries in India: Union Health Minister ""Until this morning, nearly 4.5 crore Covid-19 vaccine doses have been given to the people in this country. More than six crore doses have been sent to 76 nations,"" Union Health Minister Harsh Vardhan said during a media interaction at the Institute of Microbial Technology.",True
"Unregistered beneficiaries to receive Covid jabs from 3 pm to 9 pm in Delhi: Health Minister Satyendar Jain Till now, unregistered Covid vaccine beneficiaries were being inoculated between 3 pm and 5 pm in Delhi. Now, the timing has been extended till 9 pm.",True
"No pork products: AstraZeneca counters Indonesian Muslims' concern over Covid-19 vaccine After Indonesia's highest Muslim clerical council's raised concerns saying that the AstraZeneca vaccine is ""haram"", the pharmaceutical company said, ""...this virus vector vaccine does not use nor come in contact with pork-derived products or other animal products.""",True
"Gujarat to hold Covid-19 vaccination drive on Sunday, says Deputy CM The Covid-19 vaccination drive will be held on Sunday across Gujarat in order to increase the number of people covered, Deputy Chief Minister Nitin Patel told the Assembly.",True
"UK to slow vaccine rollout, PM Johnson says delay due to shipment from Serum Institute The United Kingdom (UK) will have to slow its Covid-19 vaccine rollout in April due to a supply crunch caused by a delay in a shipment of millions of AstraZeneca vaccines from the Serum Institute of India.",True
"Cases of blood clot 'very rare', reassures WHO expert on vaccines As concerns about the potential side effect of AstraZeneca shots prompt some countries to temporarily suspend its use, a WHO expert on vaccines reassures that cases of blood clots are “very rare”.",True
"No signs of concern for India yet: Govt on halting AstraZeneca vaccine use The govt said it's aware of reports raising concerns regarding AstraZeneca's Covid-19 vaccine and that some countries have halted its use. It said, at present, there are no signs of concern about the vaccines that are being manufactured in India.",True
Javadekar accuses Maharashtra govt of mismanaging Covid-19 vaccination drive Union minister Prakash Javadekar has accused the Maharashtra government of mismanaging the Covid-19 vaccination drive. The minister accused the state of administering only 44 per cent of vaccines delivered till March 12.,True
"Rajasthan number one in coronavirus vaccinations, claims Ashok Gehlot government The Ashok Gehlot government in Rajasthan has claimed that the desert state is number one in carrying out coronavirus vaccinations in the entire country.",True
BJP directs its MPs to submit details of Covid vaccination centres in their constituencies The BJP has asked all its MPs to submits details of Covid-19 vaccination centres in their constituencies.,True
"Vaccine rollout unaffected amid concerns over AstraZeneca vaccine, says WHO The World Health Organization (WHO) said its global rollout of coronavirus vaccines remains unaffected amid concerns over blood clots in some people who received AstraZeneca's vaccine.",True
"As Germany, Italy, France pause Oxford vaccine, WHO says don't panic The WHO has appealed to countries not to pause vaccination campaigns after two more European nations and one in Asia joined a handful that have suspended the use of AstraZeneca’s Covid-19 vaccine over safety fears.",True
"Ocugen seeks to sell 100 million doses of 'Made in India' Covaxin in US Pennsylvania-based biopharmaceutical firm Ocugen is partnering with India’s Bharat Biotech, developer of the Covid vaccine, to commercialize the Covaxin shot in the United States.",True
"Safety concerns put to rest, Chhattisgarh finally administers Covaxin doses Nearly two months after the launch of the nationwide Covid-19 vaccination drive, the Chhattisgarh health department on Monday started using the indigenous Covaxin vaccine.",True
"107-year-old, part of Constituent Assembly, gets Covid vaccine shot in Delhi 107-year-old Kewal Krishan, who was once part of the drafting committee of the Constituent Assembly of India, received the first dose of the Covid-19 vaccine at Delhi's Fortis Hospital on Monday.",True
"Germany, France, Italy and Spain stop use of AstraZeneca vaccine over clotting concerns Germany, France, Italy and Spain on Monday joined the list of countries who have suspended the use of AstraZeneca's Covid-19 vaccine over reports of dangerous blood clots in some recipients.",True
"Moderna begins trial of 'next-generation booster' Covid vaccine American pharmaceutical giant Moderna Inc has dosed the first patients in an early-stage study of a new Covid-19 vaccine candidate for its potential evaluation as a booster shot, the company said on Monday.",True
"AstraZeneca finds no evidence of increased blood clot risk from Covid vaccine After conducting a review on 17 million people vaccinated in the United Kingdom and European Union, British pharmaceutical company AstraZeneca said that there is no evidence of an increased risk of blood clotting due to its Covid vaccine.",True
British Airways calls for vaccinated people to travel without restrictions British Airways’ has said that vaccinated people should be allowed to travel without restriction and non-vaccinated people with a negative Covid-19 test.,True
WHO approves Johnson & Johnson's Covid-19 vaccine for emergency listing World Health Organization has approved Johnson & Johnson’s Covid-19 vaccine for emergency listing.,True
"6 countries halt use of AstraZeneca's vaccine over fears of blood clot Denmark has become the sixth country to temporarily suspend use of AstraZeneca's Covid-19 vaccine following reports of ""serious cases of blood clots"" among people who took the shot.",True
"Pfizer jab 97% effective against symptomatic Covid: Study Pfizer coronavirus vaccine is 97 per cent effective against symptomatic Covid-19, a study published by the pharmaceutical companies has said.",True
"Covid vaccine price reduced, will cost less than Rs 200/dose: Govt The health ministry said it has been able to renegotiate the price of Covishield and the new price will be significantly lower than Rs 200 per dose.",True
"New CDC guidelines stir debate on freedom to unmask, vaccine passports New CDC guidelines suggesting special freedoms to fully-vaccinated have stirred the debate on the vaccine passport and the possibility of new inequalities emerging from such a norm.",True
"Hoping to vaccinate 1 lakh people daily, BMC allows Mumbai private hospitals to run drive 24x7 This decision was made by BMC in its review and planning meeting with the goal of administering vaccine shots to 1 lakh people daily.",True
"SEC approves Covaxin for emergency use, waives off clinical trial condition A subject expert committee has approved Bharat Biotech's Covaxin for emergency use authorisation in India and removed the clinical trial mode condition on its use..",True
"10 persons given nasal Covid-19 vaccine in Hyderabad, phase-1 trial at other centres soon Covid-19 vaccine maker, Bharat Biotech has launched phase-1 trial for the intranasal shot in Hyderabad. Trial will soon be expanded to Chennai, Nagpur and Patna centres.",True
Pfizer-BioNTech Covid-19 vaccine neutralises Brazil variant in lab study A laboratory study has revealed that the Covid-19 vaccine developed by Pfizer Inc and BioNTech SE can neutralize a new variant first found in Brazil.,True
"Rs 480 crore: Cost of vaccinating 3 crore essential workers against Covid in India The expenditure to be incurred as operational cost for Covid-19 vaccination of estimated three crore healthcare and frontline workers is about Rs 480 crore and vaccines' cost is about Rs 1,392 crore, Minister of State for Health Ashwini Choubey told the Rajya Sabha on Monday.",True
"India seeks funds from Quad alliance to match China's vaccine push India has urged the United States, Japan and Australia to invest in its vaccine production capacity, an Indian government source told Reuters, as the so-called Quad alliance tries to counter China’s growing vaccine diplomacy.",True
"Delhi Budget may have allocation for free Covid vaccination at govt hospitals, say sources Sources have revealed that the Delhi Budget to be presented by the Arvind Kejriwal government on Monday may have a special allocation for free coronavirus vaccinations at government hospitals.",True
"Nepal PM KP Sharma Oli receives shot of India-made Covishield Covid vaccine Nepal Prime Minister K P Sharma Oli took the 'Made-in-India' Covid-19 vaccine on Sunday, as the Himalayan nation gears up to start the second phase of its immunisation drive.",True
"India's Covid vaccine rollout 'rescued the world' : Top US scientist The rollout of the Covid-19 vaccine is ""India's gift"" to the world in combating coronavirus and will be remembered as a time when the country stepped up in a major way as a global player in innovation, a top American scientist has said.",True
"Russia scores points with vaccine diplomacy, but snags arise Some experts say boosting the use of vaccines from China and Russia could offer a quicker way to increase the global supply.",True
"Mumbai: Covid vaccinations at BKC resume smoothly after a week of glitches After technical glitches marred coronavirus vaccinations at the Bandra Kurla Complex, the hospital has now made arrangements for a smooth experience for those who get vaccinated.",True
An explainer on India's two vaccine - Covaxin and Covishield There are two Covid vaccines that are being used in India right now -- Bharat Biotech's Covaxin and Serum Institute's Covishield. Both have some similarities but have many differences. Watch this report to know more about India's two vaccine - Covaxin and Covishield.,True
Phase 1 trial of Bharat Biotech’s nasal Covid-19 vaccine candidate begins in Hyderabad  The clinical trial for Bharat Biotech’s nasal Covid-19 vaccine candidate has been kicked off in Hyderabad. A Hyderabad hospital – one of the four facilities shortlisted across the nation for Phase 1 of the clinical trial – gave the vaccine to two of the 10 shortlisted volunteers on Friday.,True
"Bharat Biotech's nasal vaccine for Covid-19 likely to be a game-changer. Here's why If approved after clinical trials, the nasal vaccine developed by Bharat Biotech could prove to be a game-changer. Sneha Mordani explains why.",True
"Delhi CM Arvind Kejriwal, parents get Covishield shot at LNJP hospital Delhi Chief Minister Arvind Kejriwal and his parents received the first dose of the Covid-19 vaccine at the government-run Lok Nayak Jai Prakash Narayan hospital on Thursday.",True
"Canada vaccine panel recommends 4 months between Covid doses A national panel of vaccine experts in Canada recommended extending the interval between the two doses of a Covid-19 shot to four months as ""it would allow as many as 80 per cent of Canadians over the age of 16 to receive a single dose by the end of June"".",True
Covid-19 recovered people showing faster antibody response to Covishield vaccine: Study A new study has found that people who have recovered from Covid-19 are showing faster antibody response to Covishiled vaccine.,True
"Govt allows 24x7 vaccination; Covaxin shows 81% interim efficacy | 10 points on vaccines The govt has allowed hospitals to carry out Covid-19 vaccination round-the-clock in order to speed-up the vaccination drive. Meanwhile, results of Phase 3 trials of Covaxin show it demonstrates 81 per cent interim efficacy.",True
"Bharat Biotech's nasal Covid-19 vaccine trials likely to begin next week: Sources  The process of recruiting participants for these trails is underway. The trails will be held in Patna, Chennai, Hyderabad and Nagpur.",True
"Bharat Biotech releases Phase 3 results of Covaxin, says it shows 81% interim clinical efficacy Bharat Biotech has announced Phase 3 clinical trial results of Covaxin, saying the vaccine demonstrates interim clinical efficacy of 81 per cent.",True
"No time restriction, people can now get vaccinated against Covid-19 24x7, says Harsh Vardhan The government has lifted the time restriction on receiving Covid-19 vaccine jabs, Union Health Minister Harsh Vardhan said on Wednesday. ""People can now get vaccinated 24x7 according to their convenience,"" he said.",True
"Maharashtra: 40-year-old driver dies hours after second Covid vaccine shot Kirdat, a resident of Thane, had taken the first vaccine on January 28.",True
"What made Canada approve Indian-made AstraZeneca vaccine? A recent study revealed that the Pfizer and Oxford-AstraZeneca vaccines have been ""highly effective"" in reducing coronavirus infections and severe illness among elderly people.",True
"Pfizer, AstraZeneca Covid vaccines highly effective in elderly, shows UK study A recent study revealed that the Pfizer and Oxford-AstraZeneca vaccines have been ""highly effective"" in reducing coronavirus infections and severe illness among elderly people.",True
"Coronavirus Updates: Over 1.54 crore vaccine doses administered so far, says Centre",True
"PM Modi gets Covid shot, 24.5 lakh citizens sign for up vaccine in Phase 3 | Top Developments Prime Minister Narendra Modi on Monday took the Covid-19 vaccine and was the first to get the jab leading India's inoculation drive in its second phase in which the coverage has been expanded to include everyone above 60 and those over 45 with co-morbidities.",True
BMC writes to Maharashtra govt to take up Co-Win glitch issue with Centre The BMC (Brihanmumbai Municipal Corporation) has written to the Maharashtra government over the glitches and technical issues with Centre’s Co-Win 2.0 portal. BMC said that the issues should be resolved so as to ensure a smooth Covid-19 vaccination drive for senior citizens.,True
Co-Win portal glitches keep Covid vaccine drive slow in Jharkhand The vaccination drive for those above 60 years of age and those in the age group of 45-59 years with comorbidities started at 233 state centres in Jharkhand on Monday while nearly 10 private hospitals were involved in the inoculation drive.,True
"A shot in the arm: World leaders who have taken Covid-19 vaccine jabs Joining the growing list of world leaders who have been vaccinated against Covid-19, Prime Minister Narendra Modi received his first dose of coronavirus vaccine on Monday. Here's a list of world leaders who have been administered anti-Covid vaccines so far!",True
"Chinese hackers targeted power grid, Indian Covid vaccine makers: Report A Singapore-based cyber intelligence firm has reportedly found that Chinese hackers recently targetted databases of Indian Covid vaccine makers -- Serum Institute of India and Bharat Biotech.",True
"After PM Modi, Amit Shah receives first dose of Covid-19 vaccine Union Home Minister Amit Shah on Monday received the first dose of vaccine against Covid-19 as India kickstarted the second phase of the inoculation drive.",True
"No choice given to SC judges between Covid vaccines, clarifies Health Ministry  The vaccination of Supreme Court judges will begin on Tuesday. And before the inoculation of the judges of the apex court can begin, the health ministry on Monday had to issue a clarification over the claims that the SC judges will be given a choice between the two vaccines, Covishield and Covaxin.",True
"Covaxin vs Covishield: Your full guide With the third phase of Covid vaccination beginning from Monday in India, we breakdown the similarities and differences between the two vaccine candidates -- Covishield and Covaxin available for inoculation in the country currently.",True
"Long wait at vaccination centres leaves Mumbai's senior citizens grumbling On the first day of phase three of the Covid vaccination drive, India Today TV did a ground check of some of the biggest vaccination centres in Mumbai and found many senior citizens complaining about the hours-long wait they had to endure to get inoculated.",True
"Covid-19: Ghana president receives world's first free Covax jab Ghana President Nana Akufo-Addo on Monday became the world's first recipient of a coronavirus vaccine from Covax, a global scheme to procure and distribute inoculations for free for poorer countries.",True
Second phase of Covid-19 vaccination drive begins in Uttar Pradesh The second phase of the Covid-19 vaccination drive started across Uttar Pradesh on Monday.,True
"Co-WIN app only for administrators, beneficiaries to register for vaccine through portal: Govt Union Health Ministry on Monday said that the Co-WIN app on Play Store is meant only for the administrators to use, adding that beneficiaries will have to register and book appointments for Covid-19 vaccination through the portal cowin.gov.in.",True
"'Special needle for thick-skinned netas?' PM Modi jokes while getting vaccine Realising that the AIIMS staff was a bit awed by his presence, PM Modi used humour to put them at ease. Here's what happened in the Covid-19 vaccination room:",True
"PM's move to get immunised will help curb vaccine hesitancy, says AIIMS chief AIIMS chief Dr Randeep Guleria said that the prime minister taking the jab on the very first day would instill confidence among the public and remove any hesitancy and doubts that they might have about the vaccine.",True
Coronavirus: List of co-morbidities for priority vaccination in 2nd phase The Union Health Ministry had recently listed 20 medical conditions that will make people aged 45-59 years eligible for priority vaccination in the second phase. Here is all you need to know:,True
"How to register for coronavirus vaccination on Co-WIN portal As India kickstarted the next phase of the coronavirus vaccination drive, registration opened on the Co-WIN 2.0 portal for citizens above 60 years and those aged 45 and above with comorbidities. Here's how to register on Co-WIN portal for coronavirus vaccination.",True
"Bihar to get free vaccine shots, as promised, even at private facilities The Bihar government will bear the entire cost of the coronavirus vaccination at the private hospitals in the state as India prepares to vaccinate people above 60 years and those over 45 with comorbidities.",True
"PM Modi takes Bharat Biotech's Covaxin shot at AIIMS, appeals to those eligible to get vaccinated PM Narendra Modi tweeted on Monday that he took the first dose of the Covid-19 vaccine at Delhi's AIIMS. PM Modi, who appealed to all those eligible to get vaccinated, was administered Bharat Biotech's Covaxin shot.",True
"Registration for Covid-19 vaccination on CoWin2.0 portal from 9 am today | Details More than 16,000 private and government hospitals empanelled under Ayushman Bharat PMJAY, CGHS and state schemes have been given permission to function as Covid vaccination centres for the next phase of vaccine drive, starting today.",True
"China grants conditional approval to its first one-shot Covid-19 vaccine China has given conditional approval for a single-dose Covid-19 vaccine, the world's first vaccine candidate to have entered clinical trials. Phase-I clinical trials of the vaccine started on March 16, last year.",True
"Private hospitals can charge up to Rs 250 per dose for Covid vaccine, jabs free at govt facilities: Health Ministry People who want take Covid-19 vaccine shots at private hospitals will have to pay up to Rs 250 per dose for the vaccine from Monday. The Union Health Ministry has capped the price of Covid-19 vaccine for private hospitals. As per the ministry, the Rs 250 will include the cost of vaccine (Rs 150) plus service charges (Rs 100).",True
"Covid vaccine max @Rs 250/dose in pvt hospitals, free in govt ones: How to get it Private hospital can charge up to Rs 250 per one dose of Covid-19. Senior citizens aged more than 60 years and those in the age group of 45-59 years with comorbidities will be covered in the next phase of vaccination starting Monday.",True
"Covid vaccine at private hospitals likely to cost Rs 250 per dose The coronavirus vaccine at the private hospitals will likely be given at Rs 250 per dose, sources have told India Today TV.",True
Private hospitals to charge max Rs 250 for one dose of Covid vaccine People who want to get vaccinated for Covid-19 at private hospitals will have to pay upto Rs 250 per dose of the vaccine.,True
"Canada approves AstraZeneca vaccine, to get 500,000 doses in partnership with India's Serum Institute After Pfizer and Moderna vaccines, Canada has now approved AstraZeneca's Covid-19 vaccine, including the version produced by the Serum Institute of India.",True
"CoWIN self-registration begins on March 1: NHA chief answers all your queries | Exclusive In an exclusive interview with India Today TV, RS Sharma answered all queries related to the CoWIN platform and how people eligible to get Covid-19 vaccine in the upcoming phase 2 of the immunisation drive can register,",True
Bharat Biotech signs agreement with Brazil to supply 20 million doses of Covaxin Bharat Biotech International on Friday confirmed signing an agreement with Brazil for the supply of 20 million doses of india's indigenous Covid-19 vaccine Covaxin.,True
India's plan for supplying affordable Covid vaccine gains traction among WTO members India had submitted a Trade-Related Aspects of Intellectual Property Rights (TRIPs) over Covid vaccine along with South Africa at the World Trade Organisation (WTO) in October 2020. The country's request is now gaining traction at the WTO. Here is all you need to know:,True
"One month on, Indian health workers remain wary of 'Made in India' Covaxin A lack of confidence by frontline workers in the homegrown Covid vaccine Covaxin could prevent India from meeting its target of vaccinating 300 million of its 1.35 billion people by August.",True
Explainer: How Covid-19 vaccine makers will adapt to new variants Covid-19 vaccine manufacturers will have to tweak their existing vaccines in order to adapt and be effective against new variants of the virus.,True
"Watch: Experts answer FAQs on next phase of Covid-19 vaccination Professor (Dr) SK Sarin, director of ILBS, Dr NK Arora, Incelin director join us to answer some frequently asked questions with regard to the next phase of vaccination in India slated to start from March 1. They also tell us the reasons behind the recent spike in Covid-19 cases.",True
"Pfizer vaccine found 94% effective in first big 'real-world' test In boost for Covid-19 battle, the first big real-world study of the Pfizer/BioNTech vaccine showed two doses of the vaccine cut symptomatic Covid-19 cases by 94 per cent across all age groups, and severe illnesses by nearly as much.",True
"J&J single-shot vaccine 'safe and effective' against Covid-19 infection: FDA Johnson & Johnson's one-shot Covid-19 vaccine appeared safe and effective in trials, US Food and Drug Administration (FDA) staff said in documents published on Wednesday, paving the way for its approval for emergency use.",True
'Just overhead expenses': AIIMS chief on what Covid-19 vaccine will cost at private hospitals AIIMS Director Dr Randeep Guleria said Covid-19 vaccine charges would be to just cover overhead expenses.,True
"Most Union ministers want to pay for Covid-19 vaccine, says Ravi Shankar Prasad Law Minister Ravi Shankar Prasad said on Wednesday that most of the Union ministers would want to pay to get themselves vaccinated against Covid-19.",True
"Vaccine drive: Those above 60, 45-plus with comorbidities can get Covid-19 vaccine from March 1 People aged 60 years and above and those who are 45 plus and have comorbidities will be able to get a vaccine against Covid-19 at a government centre or a private hospital from March 1. The Covid-19 vaccine will be provided free-of-cost at government centres. However, people will have to pay for the vaccine if they get it from a private centre.",True
"Covid vaccine for 60+ and above 45 with comorbidity from March 1 | Details Apart from those above 60 years, people aged more than 45 years with comorbidities will also be provided Covid-19 vaccine from March 1.",True
"Two women diagnosed with immune system disorder after taking Covid-19 vaccine Two women in Karnataka who were administered the coronavirus vaccine in January, have developed an immune system disorder.",True
